,Unnamed: 0,MSSubClass,MSZoning,LotArea,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LogSale,SaleTypeNew,PoolQCNon,HasGarage,GarageCond*GarageQual,Fireplaces*FireplaceQu,ElectricalSBr,HeatingGas,HasBasement,BsmtCond*BsmtQual,ExterCond*ExterQual,LandSlopeGtl,LotShapeReg,OverallQual*OverallCond,GarageYrBltSq,LotAreaBins,Has2ndFlr,TotalBsmtSFNegSq,GarageAreaBins,GrLivAreaNegSq,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch
675,679,20,RL,9945,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,Hip,Wd Sdng,BrkFace,57.0,3,3,CBlock,3,3,0,Rec,827,161,988,3,1,988,0,988,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,1963.0,Unf,2,572,3,3,Y,0,0,0,0,0,None,0,10,2007,Normal,128500,11.76368418331741,0,1,1,9,0,1,1,1,9,9,1,0,25,3853369.0,<10000,0,-976144,<600,-976144,0,0,0,0,0
676,680,120,RL,8012,Pave,None,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,Plywood,None,0.0,3,3,CBlock,4,3,0,BLQ,543,261,923,3,1,923,0,923,0,0,2,0,2,1,3,5,Typ,1,3,Attchd,1980.0,RFn,1,264,3,3,Y,80,0,0,0,0,None,0,5,2010,Normal,143000,11.870599909242046,0,1,1,9,3,1,1,1,12,9,1,1,30,3920400.0,<10000,0,-851929,<300,-851929,1,0,0,0,0
677,681,50,RH,4500,Pave,Pave,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,VinylSd,None,0.0,3,3,BrkTil,3,3,0,Rec,182,611,793,5,1,848,672,1520,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,1968.0,Unf,1,281,3,3,Y,0,0,56,0,0,None,0,7,2009,Abnorml,159434,11.979385322467596,0,1,1,9,0,1,1,1,9,9,1,0,25,3873024.0,<5000,1,-628849,<300,-2310400,0,0,1,0,0
678,682,120,RL,2887,Pave,None,HLS,Inside,ClearCr,Norm,1Fam,1Story,6,5,1996,1997,Gable,Wd Sdng,None,0.0,3,3,PConc,4,3,1,GLQ,1003,288,1291,5,1,1291,0,1291,1,0,1,0,2,1,4,6,Typ,1,4,Attchd,1996.0,Unf,2,431,3,3,Y,307,0,0,0,0,None,0,11,2008,Normal,173000,12.061046873479915,0,1,1,9,4,1,1,1,12,9,1,1,30,3984016.0,<5000,0,-1666681,<600,-1666681,1,0,0,0,0
679,683,20,RL,11248,Pave,None,Lvl,Corner,CollgCr,Norm,1Fam,1Story,9,5,2002,2002,Hip,VinylSd,Stone,215.0,4,3,PConc,4,3,2,GLQ,1059,567,1626,5,1,1668,0,1668,1,0,2,0,3,1,4,7,Typ,1,3,Attchd,2002.0,Fin,3,702,3,3,Y,257,45,0,0,0,None,0,7,2007,Normal,285000,12.560244459250786,0,1,1,9,3,1,1,1,12,12,1,0,45,4008004.0,<15000,0,-2643876,<900,-2782224,1,1,0,0,0
680,684,60,RL,16770,Pave,None,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,BrkFace,30.0,4,3,PConc,4,3,0,Unf,0,1195,1195,4,1,1195,644,1839,0,0,2,1,4,1,3,7,Typ,0,0,Attchd,1998.0,Fin,2,486,3,3,Y,0,81,0,0,0,None,0,6,2010,Normal,221000,12.30591798049989,0,1,1,9,0,1,1,1,12,12,1,0,35,3992004.0,<20000,1,-1428025,<600,-3381921,0,1,0,0,0
681,685,160,RL,5062,Pave,None,Lvl,CulDSac,StoneBr,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,HdBoard,None,0.0,4,3,CBlock,4,3,1,GLQ,828,180,1190,4,1,1190,900,2090,1,0,2,0,3,1,4,6,MinMod,1,3,Attchd,1984.0,Fin,2,577,3,3,Y,219,0,0,0,0,None,0,9,2007,Normal,207500,12.24288661865289,0,1,1,9,3,1,1,1,12,12,1,0,35,3936256.0,<10000,1,-1416100,<600,-4368100,1,0,0,0,0
682,686,60,FV,10207,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,6,2007,2007,Gable,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0,874,874,5,1,874,887,1761,0,0,3,0,3,1,4,7,Typ,0,0,Attchd,2007.0,Fin,2,578,3,3,Y,144,105,0,0,0,None,0,8,2007,Partial,227875,12.336552511980965,1,1,1,9,0,1,1,1,12,12,1,1,42,4028049.0,<15000,1,-763876,<600,-3101121,1,1,0,0,0
683,687,160,FV,5105,Pave,None,Lvl,FR2,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,None,0.0,4,3,PConc,4,3,0,GLQ,239,312,551,5,1,551,551,1102,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,2004.0,Unf,2,480,3,3,Y,0,60,0,0,0,None,0,3,2007,Normal,148800,11.910358401381128,0,1,1,9,0,1,1,1,12,12,1,0,35,4016016.0,<10000,1,-303601,<600,-1214404,0,1,0,0,0
684,688,20,RL,8089,Pave,None,HLS,Inside,StoneBr,Norm,1Fam,1Story,8,6,2007,2007,Gable,MetalSd,BrkFace,0.0,4,3,PConc,4,3,2,GLQ,945,474,1419,5,1,1419,0,1419,1,0,2,0,2,1,4,7,Typ,1,4,Attchd,2007.0,RFn,2,567,3,3,Y,140,0,0,0,0,None,0,10,2007,Partial,392000,12.8790171187726,1,1,1,9,4,1,1,1,12,12,1,1,48,4028049.0,<10000,0,-2013561,<600,-2013561,1,0,0,0,0
685,689,120,RL,7577,Pave,None,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,VinylSd,Stone,256.0,4,3,PConc,4,3,2,ALQ,20,1342,1362,5,1,1362,0,1362,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,RFn,2,460,3,3,Y,192,28,0,0,0,None,0,6,2007,Normal,194700,12.17921519136029,0,1,1,9,4,1,1,1,12,12,1,0,30,4020025.0,<10000,0,-1855044,<600,-1855044,1,1,0,0,0
686,690,120,RM,4426,Pave,None,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,BrkFace,147.0,4,3,PConc,4,3,3,GLQ,697,151,848,5,1,848,0,848,1,0,1,0,1,1,4,3,Typ,1,3,Attchd,2004.0,RFn,2,420,3,3,Y,149,0,0,0,0,None,0,5,2008,Normal,141000,11.856515169360303,0,1,1,9,3,1,1,1,12,12,1,1,30,4016016.0,<5000,0,-719104,<600,-719104,1,0,0,0,0
688,692,60,RL,26178,Pave,None,Lvl,Inside,Timber,Norm,1Fam,2Story,7,5,1989,1990,Hip,MetalSd,BrkFace,293.0,4,3,PConc,4,3,3,GLQ,965,245,1210,5,1,1238,1281,2519,1,0,2,1,4,1,4,9,Typ,2,4,Attchd,1989.0,RFn,2,628,3,3,Y,320,27,0,0,0,None,0,4,2006,Normal,335000,12.721885810807205,0,1,1,9,8,1,1,1,12,12,0,0,35,3956121.0,>25000,1,-1464100,<900,-6345361,1,1,0,0,0
689,693,30,RL,5400,Pave,None,Lvl,Corner,OldTown,Norm,1Fam,1Story,5,6,1921,1968,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,0,Unf,0,1073,1073,5,1,1073,0,1073,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1968.0,Unf,1,326,3,3,Y,0,0,112,0,0,None,0,12,2006,Abnorml,108480,11.594321103174222,0,1,1,9,0,1,1,1,9,9,0,1,30,3873024.0,<10000,0,-1151329,<600,-1151329,0,0,1,0,0
690,694,50,RM,6120,Pave,None,Lvl,Corner,BrkSide,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,Wd Sdng,None,0.0,3,2,BrkTil,3,3,0,Unf,0,927,927,3,1,1067,472,1539,0,0,1,1,3,1,3,5,Typ,0,0,Detchd,1995.0,Unf,2,576,3,3,Y,112,0,0,0,0,MnPrv,0,4,2009,Normal,141500,11.860054996065431,0,1,1,9,0,1,1,1,9,6,1,1,30,3980025.0,<10000,1,-859329,<600,-2368521,1,0,0,0,0
691,695,20,RL,13811,Pave,None,Lvl,Inside,Timber,Norm,1Fam,1Story,6,6,1987,1987,Gable,HdBoard,BrkFace,72.0,3,3,CBlock,4,4,0,GLQ,980,92,1112,4,1,1137,0,1137,1,0,2,0,2,1,4,5,Typ,1,3,Attchd,1987.0,Unf,2,551,3,3,Y,125,0,0,0,0,None,0,7,2006,Normal,176000,12.078239274020287,0,1,1,9,3,1,1,1,16,9,1,0,36,3948169.0,<15000,0,-1236544,<600,-1292769,1,0,0,0,0
692,696,30,RM,6000,Pave,None,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5,7,1921,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,LwQ,616,0,616,4,1,616,0,616,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1921.0,Unf,1,205,3,3,Y,0,0,129,0,0,None,0,6,2006,Normal,89000,11.396391648714275,0,1,1,9,0,1,1,1,9,9,1,1,35,3690241.0,<10000,0,-379456,<300,-379456,0,0,1,0,0
693,697,20,RL,6420,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,7,1952,1952,Gable,Wd Sdng,None,0.0,3,3,PConc,5,4,1,LwQ,210,219,980,2,1,1148,0,1148,0,1,1,0,2,1,3,6,Typ,0,0,Detchd,1952.0,Unf,1,308,3,3,Y,0,0,0,0,0,None,0,9,2006,Normal,123500,11.72399643505017,0,1,1,9,0,0,1,1,20,9,1,0,35,3810304.0,<10000,0,-960400,<600,-1317904,0,0,0,0,0
694,698,20,RL,8450,Pave,None,Lvl,Inside,Sawyer,RR,1Fam,1Story,5,8,1965,2009,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,0,GLQ,553,224,894,5,1,894,0,894,1,0,1,0,3,1,3,5,Typ,1,4,Detchd,1973.0,Unf,1,336,3,3,Y,416,144,0,0,0,MnPrv,0,4,2010,Normal,138500,11.83862560460953,0,1,1,9,4,1,1,1,9,12,1,1,40,3892729.0,<10000,0,-799236,<600,-799236,1,1,0,0,0
695,699,120,FV,4282,Pave,Pave,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,MetalSd,None,0.0,4,3,PConc,4,3,1,GLQ,16,1375,1391,5,1,1391,0,1391,0,0,2,0,2,1,4,5,Typ,0,0,Attchd,2004.0,RFn,2,530,3,3,Y,156,158,0,0,0,None,0,7,2008,Normal,196000,12.185869938212655,0,1,1,9,0,1,1,1,12,12,1,0,35,4016016.0,<5000,0,-1934881,<600,-1934881,1,1,0,0,0
696,700,20,RL,14331,Pave,None,Lvl,Inside,Timber,Norm,1Fam,1Story,8,5,2002,2002,Hip,VinylSd,BrkFace,630.0,4,3,PConc,5,3,3,GLQ,1274,526,1800,5,1,1800,0,1800,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,2002.0,Fin,3,765,3,3,Y,270,78,0,0,0,None,0,5,2006,Normal,312500,12.652359748158592,0,1,1,9,4,1,1,1,15,12,1,1,40,4008004.0,<15000,0,-3240000,<900,-3240000,1,1,0,0,0
697,701,20,RL,9600,Pave,None,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,5,1969,1969,Hip,HdBoard,BrkFace,168.0,3,3,CBlock,3,3,0,Unf,0,1164,1164,3,1,1164,0,1164,0,0,1,1,3,1,3,6,Typ,0,0,Attchd,1969.0,Unf,2,528,3,3,Y,0,0,0,0,0,None,0,7,2006,Normal,140000,11.849397701591439,0,1,1,9,0,1,1,1,9,9,1,1,35,3876961.0,<10000,0,-1354896,<600,-1354896,0,0,0,0,0
698,702,60,RL,12438,Pave,None,Lvl,Inside,StoneBr,Norm,1Fam,2Story,8,5,2006,2006,Hip,VinylSd,BrkFace,466.0,5,3,PConc,5,4,0,Unf,0,1234,1234,5,1,1264,1312,2576,0,0,2,1,4,1,5,10,Typ,1,4,BuiltIn,2006.0,Fin,3,666,3,3,Y,324,100,0,0,0,None,0,7,2006,Partial,361919,12.799175708864519,1,1,1,9,4,1,1,1,20,15,1,0,40,4024036.0,<15000,1,-1522756,<900,-6635776,1,1,0,0,0
699,703,190,RM,7630,Pave,None,Lvl,Inside,OldTown,Feedr,2fmCon,2Story,5,9,1900,1996,Gable,Wd Sdng,None,0.0,3,4,BrkTil,4,3,0,Unf,0,360,360,4,1,1032,780,1812,0,0,2,0,4,2,4,8,Typ,1,1,Detchd,1999.0,Unf,2,672,3,3,N,344,0,40,0,0,MnPrv,0,5,2010,Normal,140000,11.849397701591439,0,1,1,9,1,1,1,1,12,12,1,1,45,3996001.0,<10000,1,-129600,<900,-3283344,1,0,1,0,0
700,704,20,RL,8400,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,BrkFace,109.0,4,3,PConc,4,3,2,GLQ,712,761,1473,5,1,1484,0,1484,1,0,2,0,3,1,4,7,Typ,0,0,Attchd,2004.0,RFn,2,606,3,3,Y,0,35,0,144,0,None,0,5,2010,Normal,213000,12.269047444691562,0,1,1,9,0,1,1,1,12,12,1,1,35,4016016.0,<10000,0,-2169729,<900,-2202256,0,1,0,1,0
701,705,190,RM,5600,Pave,None,Lvl,Inside,IDOTRR,Norm,2fmCon,2Story,4,5,1930,1950,Hip,VinylSd,None,0.0,2,2,Slab,0,0,0,None,0,0,0,2,0,372,720,1092,0,0,2,0,3,2,2,7,MinMod,0,0,None,0.0,None,0,0,0,0,N,0,0,0,0,0,None,3500,7,2010,Normal,55000,10.915088464214607,0,1,0,0,0,1,1,0,0,4,1,1,20,0.0,<10000,1,0,0,-1192464,0,0,0,0,0
702,706,20,RL,115149,Pave,None,Low,CulDSac,ClearCr,Norm,1Fam,1Story,7,5,1971,2002,Gable,Plywood,Stone,351.0,3,3,CBlock,4,3,3,GLQ,1219,424,1643,3,1,1824,0,1824,1,0,2,0,2,1,4,5,Typ,2,3,Attchd,1971.0,Unf,2,739,3,3,Y,380,48,0,0,0,None,0,6,2007,Normal,302000,12.618182296357007,0,1,1,9,6,1,1,1,12,9,0,0,35,3884841.0,>25000,0,-2699449,<900,-3326976,1,1,0,0,0
703,707,120,RL,6240,Pave,None,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,MetalSd,BrkFace,176.0,4,3,PConc,4,3,0,GLQ,863,461,1324,5,1,1324,0,1324,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2006.0,Fin,2,550,3,3,Y,192,38,0,0,0,None,0,12,2009,Normal,254000,12.445089546000672,0,1,1,9,4,1,1,1,12,12,1,1,40,4024036.0,<10000,0,-1752976,<600,-1752976,1,1,0,0,0
704,708,60,RL,9018,Pave,None,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Hip,VinylSd,None,0.0,4,3,PConc,4,3,2,Unf,0,728,728,5,1,728,728,1456,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2007.0,Fin,2,400,3,3,Y,100,24,0,0,0,None,0,7,2007,Partial,179540,12.09815330331068,1,1,1,9,4,1,1,1,12,12,1,0,35,4028049.0,<10000,1,-529984,<600,-2119936,1,1,0,0,0
705,709,20,RL,7162,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,BrkCmn,41.0,3,3,PConc,3,3,0,Unf,0,876,876,3,1,904,0,904,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1966.0,Unf,1,408,3,3,Y,0,0,0,0,0,MnPrv,0,12,2008,Abnorml,109900,11.607326140391713,0,1,1,9,0,1,1,1,9,9,1,0,35,3865156.0,<10000,0,-767376,<600,-817216,0,0,0,0,0
706,710,30,RL,4130,Pave,None,Lvl,Inside,BrkSide,Norm,1Fam,1Story,3,6,1935,2003,Gable,VinylSd,None,0.0,4,3,CBlock,3,3,0,Unf,0,270,270,4,1,729,0,729,0,0,1,0,2,1,3,5,MajSev,0,0,None,0.0,None,0,0,0,0,N,0,0,0,0,0,None,0,7,2008,Normal,52000,10.858998997563564,0,1,0,0,0,1,1,1,9,12,1,0,18,0.0,<5000,0,-72900,0,-531441,0,0,0,0,0
707,711,50,C (all),8712,Pave,Pave,HLS,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,MetalSd,None,0.0,3,3,Stone,3,3,1,Unf,0,859,859,4,1,859,319,1178,0,0,1,0,2,1,3,7,Typ,0,0,Detchd,1964.0,RFn,1,384,3,3,N,68,0,98,0,0,None,0,1,2010,Abnorml,102776,11.540307141711445,0,1,1,9,0,1,1,1,9,9,0,1,28,3857296.0,<10000,1,-737881,<600,-1387684,1,0,1,0,0
708,712,120,RL,4671,Pave,None,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,HdBoard,None,0.0,4,3,PConc,4,3,1,GLQ,767,461,1228,4,1,1228,0,1228,1,0,2,0,2,1,4,5,Typ,1,4,Attchd,1988.0,Fin,2,472,3,3,Y,168,120,0,0,0,None,0,10,2008,Normal,189000,12.14950229404178,0,1,1,9,4,1,1,1,12,12,1,0,40,3952144.0,<5000,0,-1507984,<600,-1507984,1,1,0,0,0
709,713,190,RL,9873,Pave,None,Lvl,Inside,BrkSide,RR,2fmCon,1Story,4,5,1970,1970,Gable,HdBoard,BrkFace,160.0,3,3,CBlock,3,3,2,ALQ,789,171,960,3,0,960,0,960,1,0,1,0,3,1,3,6,Typ,0,0,Detchd,1970.0,Unf,2,576,3,3,Y,0,288,0,0,0,None,0,5,2006,Normal,129000,11.767567683343811,0,1,1,9,0,1,1,1,9,9,1,1,20,3880900.0,<10000,0,-921600,<600,-921600,0,1,0,0,0
710,714,60,RL,13517,Pave,None,Lvl,CulDSac,Sawyer,RR,1Fam,2Story,6,8,1976,2005,Gable,HdBoard,BrkFace,289.0,4,3,CBlock,3,3,0,GLQ,533,192,725,5,1,725,754,1479,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,1976.0,RFn,2,475,3,3,Y,0,44,0,0,0,None,0,3,2010,Normal,130500,11.779128505744884,0,1,1,9,0,1,1,1,9,12,1,0,48,3904576.0,<15000,1,-525625,<600,-2187441,0,1,0,0,0
711,715,20,RL,10140,Pave,None,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,5,1974,1974,Hip,HdBoard,BrkFace,174.0,3,3,CBlock,4,3,0,Unf,0,1064,1064,3,1,1350,0,1350,0,0,2,0,3,1,3,7,Typ,1,3,Attchd,1974.0,RFn,2,478,3,3,Y,0,0,0,0,0,MnPrv,0,8,2009,Normal,165000,12.013700752882716,0,1,1,9,3,1,1,1,12,9,1,1,30,3896676.0,<15000,0,-1132096,<600,-1822500,0,0,0,0,0
712,716,70,RM,10800,Pave,Grvl,Bnk,Inside,OldTown,Norm,1Fam,2Story,7,8,1890,1998,Gable,Wd Sdng,None,0.0,3,4,BrkTil,3,3,0,Unf,0,718,718,5,1,1576,978,2554,0,0,1,1,3,1,3,8,Typ,0,0,Detchd,1996.0,Unf,2,704,3,3,P,0,48,143,0,0,None,0,7,2007,Normal,159500,11.979799201207035,0,1,1,9,0,1,1,1,9,12,1,1,56,3984016.0,<15000,1,-515524,<900,-6522916,0,1,1,0,0
713,717,20,RL,10000,Pave,None,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5,6,1973,2000,Gable,HdBoard,None,0.0,3,3,CBlock,4,3,0,BLQ,1084,92,1176,4,1,1178,0,1178,0,1,1,1,3,1,4,5,Typ,1,2,Attchd,1973.0,Unf,2,439,3,3,Y,224,0,0,0,0,MnPrv,0,11,2008,Normal,157000,11.964001084330445,0,1,1,9,2,1,1,1,12,9,1,1,30,3892729.0,<15000,0,-1382976,<600,-1387684,1,0,0,0,0
714,718,60,RL,10542,Pave,None,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1994,Hip,Wd Sdng,BrkFace,651.0,4,3,PConc,4,3,3,GLQ,1173,138,1311,5,1,1325,1093,2418,1,0,2,1,3,1,4,9,Typ,1,3,Attchd,1993.0,RFn,3,983,3,3,Y,250,154,216,0,0,None,0,8,2008,Normal,341000,12.739637756265655,0,1,1,9,3,1,1,1,12,12,1,1,35,3972049.0,<15000,1,-1718721,<1200,-5846724,1,1,1,0,0
715,719,20,RL,9920,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,6,1969,1969,Gable,HdBoard,None,0.0,3,3,CBlock,4,3,3,ALQ,523,448,971,3,1,971,0,971,0,0,1,1,3,1,3,5,Typ,1,1,Attchd,1969.0,Unf,1,300,3,3,Y,0,0,0,0,0,None,0,5,2006,Normal,128500,11.76368418331741,0,1,1,9,1,1,1,1,12,9,1,0,30,3876961.0,<10000,0,-942841,<600,-942841,0,0,0,0,0
716,720,120,RL,6563,Pave,None,Low,CulDSac,StoneBr,Norm,1Fam,1Story,8,5,1985,1985,Gable,HdBoard,None,0.0,4,3,PConc,4,3,3,GLQ,1148,594,1742,3,1,1742,0,1742,1,0,2,0,2,1,4,5,Typ,1,3,Attchd,1985.0,RFn,2,564,3,3,Y,114,28,234,0,0,None,0,12,2006,Normal,275000,12.524526376648707,0,1,1,9,3,1,1,1,12,12,0,0,40,3940225.0,<10000,0,-3034564,<600,-3034564,1,1,1,0,0
717,721,120,RM,4426,Pave,None,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,BrkFace,169.0,4,3,PConc,4,3,2,GLQ,662,186,848,5,1,848,0,848,1,0,1,0,1,1,4,3,Typ,0,0,Attchd,2004.0,RFn,2,420,3,3,Y,160,0,0,0,0,None,0,5,2010,Normal,143000,11.870599909242046,0,1,1,9,0,1,1,1,12,12,1,1,30,4016016.0,<5000,0,-719104,<600,-719104,1,0,0,0,0
718,722,20,RL,8120,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,7,1970,1970,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,0,ALQ,191,673,864,5,1,864,0,864,0,0,1,0,3,1,3,5,Typ,0,0,Detchd,1994.0,Unf,2,463,3,3,Y,0,0,0,0,0,None,0,7,2009,Normal,124500,11.7320609948869,0,1,1,9,0,1,1,1,9,12,1,1,28,3976036.0,<10000,0,-746496,<600,-746496,0,0,0,0,0
719,723,50,RL,8172,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,MetalSd,None,0.0,3,3,PConc,3,3,0,Unf,0,941,941,5,1,997,473,1470,0,0,2,0,4,1,3,7,Typ,0,0,Detchd,1958.0,Unf,1,548,3,3,Y,0,0,0,0,156,None,0,5,2008,Normal,135000,11.813030057420569,0,1,1,9,0,1,1,1,9,9,1,1,24,3833764.0,<10000,1,-885481,<600,-2160900,0,0,0,0,1
720,724,20,RL,13286,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,9,5,2007,2008,Hip,CemntBd,Stone,340.0,5,3,PConc,5,3,0,GLQ,1234,464,1698,5,1,1698,0,1698,1,0,2,0,3,1,5,8,Typ,1,4,Attchd,2007.0,Fin,3,768,3,3,Y,327,64,0,0,0,None,0,2,2009,Normal,320000,12.676076274775909,0,1,1,9,4,1,1,1,15,15,1,0,45,4028049.0,<15000,0,-2883204,<900,-2883204,1,1,0,0,0
721,725,20,RL,6960,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1970,1970,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,0,ALQ,375,250,864,3,1,864,0,864,0,0,1,0,3,1,4,5,Typ,0,0,Detchd,1989.0,Unf,2,660,3,3,Y,96,0,0,0,0,None,500,11,2009,Normal,120500,11.699405031912846,0,1,1,9,0,1,1,1,9,9,1,1,24,3956121.0,<10000,0,-746496,<900,-746496,1,0,0,0,0
722,726,20,RL,21695,Pave,None,Lvl,Corner,Crawfor,Norm,1Fam,1Story,6,9,1988,2007,Hip,Wd Sdng,BrkFace,260.0,4,4,CBlock,4,3,0,GLQ,808,72,880,5,1,1680,0,1680,1,0,2,0,3,1,4,5,Typ,1,4,Attchd,1988.0,Fin,2,540,3,3,Y,292,44,0,182,0,None,0,12,2009,Normal,222000,12.310432660854413,0,1,1,9,4,1,1,1,12,16,1,0,54,3952144.0,<25000,0,-774400,<600,-2822400,1,1,0,1,0
723,727,20,RL,7314,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,Stone,82.0,4,3,PConc,4,3,2,GLQ,724,508,1232,5,1,1232,0,1232,1,0,2,0,2,1,4,6,Typ,0,0,Attchd,2007.0,RFn,2,632,3,3,Y,132,0,0,0,0,None,0,2,2009,Normal,194500,12.178187442040636,0,1,1,9,0,1,1,1,12,12,1,1,35,4028049.0,<10000,0,-1517824,<900,-1517824,1,0,0,0,0
724,728,90,RL,11475,Pave,None,Lvl,Corner,NAmes,Norm,Duplex,1Story,5,5,1958,1958,Gable,VinylSd,BrkFace,95.0,3,3,CBlock,3,3,0,Unf,0,1584,1584,3,1,1776,0,1776,1,0,2,0,4,2,3,9,Typ,0,0,Detchd,1968.0,Unf,3,888,3,3,Y,0,25,0,0,0,None,0,7,2009,Abnorml,110000,11.608235644774554,0,1,1,9,0,1,1,1,9,9,1,1,25,3873024.0,<15000,0,-2509056,<900,-3154176,0,1,0,0,0
725,729,30,RM,6240,Pave,Grvl,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,0,BLQ,152,628,780,3,1,848,0,1208,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,1962.0,Unf,2,539,3,3,Y,0,23,112,0,0,None,0,1,2009,Normal,103000,11.542484267211773,0,1,1,9,0,0,1,1,9,9,1,1,20,3849444.0,<10000,0,-608400,<600,-1459264,0,1,1,0,0
726,730,120,RL,5389,Pave,None,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CemntBd,None,0.0,4,3,PConc,4,3,0,GLQ,1180,415,1595,5,1,1616,0,1616,1,0,2,0,2,1,4,5,Typ,1,3,Attchd,1995.0,RFn,2,608,3,3,Y,237,152,0,0,0,None,0,3,2010,Normal,236500,12.373703486914124,0,1,1,9,3,1,1,1,12,12,1,0,40,3980025.0,<10000,0,-2544025,<900,-2611456,1,1,0,0,0
727,731,80,RL,9590,Pave,None,Lvl,Corner,Timber,Norm,1Fam,SLvl,7,5,2003,2003,Gable,VinylSd,BrkFace,442.0,4,3,PConc,5,3,2,GLQ,786,82,868,5,1,1146,0,1146,1,0,2,0,3,1,4,6,Typ,1,4,Attchd,2003.0,Fin,2,438,3,3,Y,160,22,0,0,0,None,0,5,2007,Normal,187500,12.141534124392605,0,1,1,9,4,1,1,1,15,12,1,0,35,4012009.0,<10000,0,-753424,<600,-1313316,1,1,0,0,0
