,MSSubClass,MSZoning,LotArea,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LogSale,SaleTypeNew,PoolQCNon,HasGarage,GarageCond*GarageQual,Fireplaces*FireplaceQu,ElectricalSBr,HeatingGas,HasBasement,BsmtCond*BsmtQual,ExterCond*ExterQual,LandSlopeGtl,LotShapeReg,OverallQual*OverallCond
846,60,RL,9317,Pave,None,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,BrkFace,137.0,4,3,PConc,4,3,0,ALQ,513,0,227,740,5,1,1006,769,0,1775,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,1993.0,Unf,2,425,3,3,Y,234,72,192,0,0,0,None,0,7,2009,Normal,213000,12.269047444691562,0,1,1,9,3,1,1,1,12,12,1,1,35
847,20,RL,15523,Pave,None,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,6,1972,1972,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,2,BLQ,460,0,404,864,5,1,864,0,0,864,1,0,1,0,3,1,3,5,Typ,1,2,Attchd,1972.0,Unf,1,338,3,3,Y,0,0,0,0,0,0,None,0,8,2009,Normal,133500,11.801856756822442,0,1,1,9,2,1,1,1,9,9,1,0,30
848,50,RL,45600,Pave,None,Bnk,Inside,ClearCr,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,Unf,0,0,907,907,3,1,1307,1051,0,2358,0,0,3,0,5,1,3,10,Typ,1,4,Detchd,1908.0,Unf,2,360,2,3,Y,486,40,0,0,175,0,None,0,9,2008,Normal,240000,12.388394202324129,0,1,1,6,4,1,1,1,9,9,1,0,48
849,80,RL,9600,Pave,None,Lvl,FR2,Veenker,Feedr,1Fam,SLvl,6,7,1976,1994,Hip,Plywood,BrkFace,360.0,4,4,CBlock,3,3,0,Unf,0,0,528,528,5,1,1094,761,0,1855,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1976.0,RFn,2,512,3,3,Y,113,100,0,0,0,0,None,0,8,2007,Normal,187000,12.138863895836725,0,1,1,9,3,1,1,1,9,16,1,1,42
850,120,RM,4435,Pave,None,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,BrkFace,170.0,4,3,PConc,4,3,2,GLQ,659,0,189,848,5,1,848,0,0,848,1,0,1,0,1,1,4,3,Typ,0,0,Attchd,2003.0,Fin,2,420,3,3,Y,140,0,0,0,0,0,None,0,11,2007,Normal,131500,11.786762130599957,0,1,1,9,0,1,1,1,12,12,1,1,30
851,120,RL,3196,Pave,None,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,VinylSd,BrkFace,40.0,4,3,PConc,4,3,3,Unf,0,0,1273,1273,5,1,1456,0,0,1456,0,0,2,0,2,1,4,7,Typ,1,3,Attchd,2003.0,Fin,2,400,3,3,Y,143,20,0,0,0,0,None,0,5,2006,Normal,215000,12.2783933071098,0,1,1,9,3,1,1,1,12,12,1,1,40
852,75,RL,7128,Pave,None,Lvl,Inside,Crawfor,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,0,Rec,364,0,554,918,4,1,918,728,0,1646,0,0,2,0,4,1,3,7,Typ,2,4,Detchd,1941.0,Unf,1,240,3,3,Y,0,0,0,0,126,0,MnPrv,0,8,2007,Normal,164000,12.007621706806335,0,1,1,9,8,1,1,1,9,12,1,1,35
853,80,RL,12095,Pave,None,Lvl,Corner,NAmes,Norm,1Fam,SLvl,6,6,1964,1964,Gable,MetalSd,BrkFace,115.0,3,4,CBlock,3,3,3,Rec,564,0,563,1127,3,1,1445,0,0,1445,0,0,1,1,3,1,3,7,Typ,1,2,Attchd,1964.0,RFn,2,645,3,3,Y,180,0,0,0,0,0,MnPrv,0,8,2009,Normal,158000,11.970350312009105,0,1,1,9,2,1,1,1,9,12,1,0,36
854,20,RL,17920,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,4,1955,1974,Hip,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,ALQ,306,1085,372,1763,3,1,1779,0,0,1779,1,0,1,1,3,1,3,6,Typ,1,4,Attchd,1955.0,Unf,2,454,3,3,Y,0,418,0,0,312,0,None,0,7,2006,Abnorml,170000,12.043553716032399,0,1,1,9,4,1,1,1,9,9,1,1,20
855,20,RL,6897,Pave,None,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,8,1962,2010,Gable,HdBoard,None,0.0,3,4,CBlock,3,3,0,ALQ,659,0,381,1040,5,1,1040,0,0,1040,1,0,1,1,3,1,3,6,Typ,0,0,Detchd,1962.0,Unf,1,260,3,3,Y,0,104,0,0,0,0,None,0,4,2010,Normal,127000,11.751942365440728,0,1,1,9,0,1,1,1,9,12,1,0,40
856,80,RL,10970,Pave,None,Low,Inside,CollgCr,Norm,1Fam,SLvl,6,6,1978,1978,Gable,Plywood,None,0.0,3,3,CBlock,4,4,3,GLQ,505,435,0,940,3,1,1026,0,0,1026,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,1981.0,Unf,2,576,3,2,Y,0,0,34,0,0,0,MnPrv,0,10,2008,Normal,147000,11.898187865760873,0,1,1,6,0,1,1,1,16,9,0,0,36
857,60,RL,8125,Pave,None,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,Gable,HdBoard,None,0.0,3,3,PConc,4,3,0,Unf,0,0,702,702,4,1,702,779,0,1481,0,0,2,1,3,1,3,6,Typ,1,3,Attchd,1994.0,Fin,2,343,3,3,Y,0,36,0,0,0,0,None,0,3,2009,Normal,174000,12.066810578196666,0,1,1,9,3,1,1,1,12,9,1,1,30
858,20,RL,10400,Pave,None,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,5,1976,1976,Gable,HdBoard,BrkFace,189.0,3,3,CBlock,4,3,0,Unf,0,0,1090,1090,3,1,1370,0,0,1370,0,0,2,0,3,1,3,6,Typ,1,3,Attchd,1976.0,RFn,2,479,3,3,Y,0,0,0,0,0,0,MnPrv,0,6,2009,Family,152000,11.931635799828413,0,1,1,9,3,1,1,1,12,9,1,1,35
859,60,RL,11029,Pave,None,Lvl,Corner,NWAmes,Pos,1Fam,2Story,6,7,1968,1984,Gable,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,1,BLQ,619,0,435,1054,3,1,1512,1142,0,2654,1,0,2,1,4,1,4,9,Typ,1,4,Attchd,1968.0,Unf,2,619,3,3,Y,0,65,0,0,222,0,None,0,8,2006,Normal,250000,12.429216196844383,0,1,1,9,4,1,1,1,9,9,1,0,42
860,50,RL,7642,Pave,None,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,Wd Sdng,None,0.0,4,3,BrkTil,3,3,0,Unf,0,0,912,912,4,1,912,514,0,1426,0,0,1,1,3,1,4,7,Typ,1,4,Detchd,1925.0,Unf,1,216,3,3,Y,0,240,0,0,0,0,GdPrv,0,6,2007,Normal,189950,12.154516158615772,0,1,1,9,4,1,1,1,9,12,1,1,56
861,190,RL,11625,Pave,None,Lvl,Inside,Sawyer,Norm,2fmCon,1Story,5,4,1965,1965,Hip,Plywood,None,0.0,3,3,PConc,3,3,1,BLQ,841,0,198,1039,5,1,1039,0,0,1039,1,0,1,1,3,1,3,6,Typ,0,0,Attchd,1965.0,Unf,2,504,3,3,Y,0,0,0,0,0,0,None,0,4,2010,Normal,131500,11.786762130599957,0,1,1,9,0,1,1,1,9,9,1,1,20
862,20,RL,9672,Pave,None,Lvl,Corner,SawyerW,Norm,1Fam,1Story,6,5,1984,1985,Hip,HdBoard,None,0.0,3,3,PConc,4,3,0,GLQ,338,0,702,1040,3,1,1097,0,0,1097,0,0,2,0,3,1,3,6,Typ,0,0,Attchd,1986.0,Unf,2,480,3,3,Y,0,0,0,0,0,0,GdPrv,0,5,2010,Normal,152000,11.931635799828413,0,1,1,9,0,1,1,1,12,9,1,1,30
863,20,RL,7931,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,BrkFace,None,0.0,3,3,CBlock,3,3,0,BLQ,1148,0,0,1148,3,1,1148,0,0,1148,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1959.0,Unf,1,672,3,3,Y,0,0,0,0,0,0,GdPrv,0,7,2009,Normal,132500,11.794337924408413,0,1,1,9,0,1,1,1,9,9,1,1,25
864,20,FV,8640,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,2008,Gable,VinylSd,None,0.0,4,3,PConc,5,3,0,Unf,0,0,1372,1372,5,1,1372,0,0,1372,0,0,2,0,3,1,4,6,Typ,0,0,Attchd,2008.0,Fin,2,529,3,3,Y,0,140,0,0,0,0,None,0,5,2008,Partial,250580,12.431533509799543,1,1,1,9,0,1,1,1,15,12,1,1,35
865,20,RL,8750,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1970,1970,Gable,MetalSd,BrkFace,76.0,3,3,CBlock,3,3,0,BLQ,828,0,174,1002,3,1,1002,0,0,1002,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,1973.0,Unf,2,902,3,3,Y,0,0,0,0,0,0,MnPrv,0,8,2009,Normal,148500,11.908340237224891,0,1,1,9,0,1,1,1,9,9,1,0,30
866,20,RL,10656,Pave,None,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,Stone,274.0,4,3,PConc,4,3,2,Unf,0,0,1638,1638,5,1,1646,0,0,1646,0,0,2,0,3,1,4,6,Typ,1,4,Attchd,2007.0,RFn,3,870,3,3,Y,192,80,0,0,0,0,None,0,11,2007,Partial,248900,12.424806488355683,1,1,1,9,4,1,1,1,12,12,1,0,40
867,20,RL,6970,Pave,None,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,4,5,1961,1961,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,0,ALQ,932,0,108,1040,3,1,1120,0,0,1120,1,0,1,1,3,1,2,5,Typ,0,0,Attchd,1961.0,RFn,2,544,3,3,Y,168,0,0,0,0,0,None,400,5,2007,Normal,129000,11.76756768334381,0,1,1,9,0,1,1,1,9,9,1,1,20
868,60,RL,14762,Pave,None,Lvl,Corner,Gilbert,Feedr,1Fam,2Story,5,6,1948,1950,Gable,Plywood,None,0.0,3,3,Slab,0,0,0,None,0,0,0,0,4,1,1547,720,53,2320,0,0,2,0,2,1,3,7,Typ,1,3,Attchd,1979.0,Unf,2,672,3,3,P,120,144,0,0,0,0,None,0,5,2006,Normal,169000,12.037653993905211,0,1,1,9,3,1,1,0,0,9,1,0,30
869,60,RL,9938,Pave,None,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,BrkFace,246.0,4,3,PConc,4,3,0,GLQ,750,0,300,1050,5,1,1062,887,0,1949,1,0,2,1,3,1,4,8,Typ,1,3,Attchd,1993.0,Fin,2,574,3,3,Y,156,90,0,0,0,0,GdPrv,0,6,2010,Normal,236000,12.371587084007746,0,1,1,9,3,1,1,1,12,12,1,1,35
870,20,RL,6600,Pave,None,Lvl,Inside,NAmes,Pos,1Fam,1Story,5,5,1962,1962,Hip,MetalSd,None,0.0,3,3,CBlock,3,3,0,Unf,0,0,894,894,4,0,894,0,0,894,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,1962.0,Unf,1,308,3,3,Y,0,0,0,0,0,0,None,0,8,2009,Normal,109500,11.603679828238693,0,1,1,9,0,1,1,1,9,9,1,1,25
871,60,RL,8750,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,BrkFace,116.0,3,3,PConc,4,3,0,GLQ,505,0,299,804,5,1,804,878,0,1682,0,0,2,1,3,1,4,7,Typ,0,0,Attchd,1998.0,RFn,2,523,3,3,Y,0,77,0,0,0,0,None,0,6,2010,Normal,200500,12.20856952572876,0,1,1,9,0,1,1,1,12,9,1,1,30
872,20,RL,8892,Pave,None,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1953,1996,Gable,WdShing,None,0.0,4,3,Stone,3,3,2,Unf,0,0,105,105,4,1,910,0,0,910,0,0,1,0,3,1,4,5,Typ,0,0,Attchd,1953.0,Unf,2,414,3,3,Y,196,0,150,0,0,0,GdWo,0,10,2008,Normal,116000,11.661345470088502,0,1,1,9,0,1,1,1,9,12,1,1,35
873,40,RL,12144,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1949,1950,Gable,HdBoard,None,0.0,4,3,CBlock,3,3,0,Rec,375,0,457,832,4,1,1036,0,232,1268,0,0,1,0,3,1,3,6,Typ,1,4,Attchd,1949.0,Unf,1,288,3,3,Y,0,28,0,0,0,0,None,0,9,2009,Normal,133000,11.79810440720389,0,1,1,9,4,1,1,1,9,12,1,1,35
874,50,RM,5720,Pave,None,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,Unf,0,0,676,676,5,1,676,455,0,1131,0,0,1,1,3,1,3,5,Typ,0,0,Detchd,1941.0,Unf,1,200,3,3,Y,26,0,0,0,0,0,None,0,8,2009,Abnorml,66500,11.104957226643945,0,1,1,9,0,1,1,1,9,9,1,1,30
875,60,FV,9000,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,None,0.0,4,3,PConc,4,3,2,GLQ,64,0,1120,1184,5,1,1184,1426,0,2610,0,0,2,1,4,1,5,11,Typ,1,4,BuiltIn,2007.0,Fin,2,550,3,3,Y,208,364,0,0,0,0,None,0,8,2007,Partial,303477,12.623061104072981,1,1,1,9,4,1,1,1,12,12,1,1,40
876,20,RL,25286,Pave,None,HLS,Inside,Mitchel,Norm,1Fam,1Story,4,5,1963,1963,Gable,HdBoard,None,0.0,3,3,PConc,3,3,3,ALQ,633,0,431,1064,4,1,1040,0,0,1040,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1963.0,Unf,2,648,3,3,Y,0,0,0,0,0,0,None,0,1,2007,Normal,132250,11.792449349720545,0,1,1,9,0,1,1,1,9,9,0,1,20
877,60,RL,8834,Pave,None,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2004,2005,Hip,VinylSd,Stone,216.0,4,3,PConc,5,3,0,GLQ,1170,0,292,1462,5,1,1462,762,0,2224,1,0,2,1,4,1,5,10,Typ,1,4,Attchd,2004.0,Fin,3,738,3,3,Y,184,0,0,0,0,0,None,0,6,2009,Normal,350000,12.765688433465597,0,1,1,9,4,1,1,1,15,12,1,1,45
878,85,RL,11782,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,2,ALQ,899,0,210,1109,3,1,1155,0,0,1155,1,0,1,0,3,1,4,6,MinMod,0,0,Detchd,1987.0,Unf,2,576,3,3,Y,192,0,0,0,0,0,MnPrv,400,6,2010,Normal,148000,11.904967552746252,0,1,1,9,0,1,1,1,9,9,1,0,35
879,20,RL,7000,Pave,None,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,8,1978,2005,Gable,VinylSd,BrkFace,90.0,4,4,CBlock,3,3,0,ALQ,646,0,218,864,5,1,864,0,0,864,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1978.0,Unf,1,336,3,3,Y,0,0,0,0,0,0,GdWo,0,7,2009,Normal,136500,11.824079893607152,0,1,1,9,0,1,1,1,9,16,1,0,40
880,20,RL,7024,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,5,2005,2006,Gable,VinylSd,None,0.0,3,3,PConc,5,4,0,ALQ,980,0,110,1090,4,1,1090,0,0,1090,1,0,1,1,2,1,3,5,Typ,0,0,Attchd,2005.0,Fin,2,450,3,3,Y,0,49,0,0,0,0,None,0,6,2007,Normal,157000,11.964001084330445,0,1,1,9,0,1,1,1,20,9,1,1,25
881,50,RL,13758,Pave,None,Lvl,CulDSac,Timber,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,HdBoard,BrkFace,117.0,4,4,CBlock,4,3,1,LwQ,902,0,254,1156,5,1,1187,530,0,1717,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,1990.0,RFn,2,400,3,3,Y,168,36,0,0,0,0,None,0,4,2007,Normal,187500,12.141534124392603,0,1,1,9,3,1,1,1,12,16,1,0,35
882,60,RL,9636,Pave,None,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1992,1993,Gable,VinylSd,None,0.0,3,3,PConc,4,3,0,Unf,0,0,808,808,4,1,808,785,0,1593,0,0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1993.0,RFn,2,389,3,3,Y,342,40,0,0,0,0,MnPrv,0,12,2009,Normal,178000,12.089538829274222,0,1,1,9,3,1,1,1,12,9,1,0,30
883,75,RL,6204,Pave,None,Bnk,Inside,SWISU,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,Wd Sdng,None,0.0,4,3,PConc,3,2,0,Unf,0,0,795,795,3,0,954,795,481,2230,1,0,1,0,5,1,3,10,Typ,0,0,Detchd,1997.0,Unf,1,440,3,4,Y,0,188,0,0,0,0,None,0,3,2006,Normal,118500,11.682668239557323,0,1,1,12,0,1,1,1,6,12,1,1,20
884,20,RL,7150,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,BrkFace,60.0,3,3,CBlock,3,3,0,BLQ,432,0,460,892,3,1,892,0,0,892,0,0,1,0,3,1,3,5,Typ,0,0,Attchd,1967.0,RFn,1,288,3,3,Y,0,0,0,0,0,0,GdWo,0,7,2009,Normal,100000,11.512925464970229,0,1,1,9,0,1,1,1,9,9,1,1,25
885,120,FV,5119,Pave,None,Lvl,CulDSac,Somerst,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,MetalSd,BrkFace,60.0,4,3,PConc,5,3,2,GLQ,1238,0,460,1698,5,1,1709,0,0,1709,1,0,2,0,2,1,4,5,Typ,1,3,Attchd,1999.0,Fin,2,506,3,3,Y,97,65,0,0,0,0,None,0,1,2008,Abnorml,328900,12.703509032177148,0,1,1,9,3,1,1,1,15,12,1,0,45
886,90,RL,8393,Pave,None,Lvl,Corner,NAmes,Norm,Duplex,1Story,5,5,1959,2005,Gable,MetalSd,BrkFace,122.0,3,3,CBlock,3,3,0,LwQ,528,0,1098,1626,5,1,1712,0,0,1712,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,2005.0,Fin,2,588,3,3,Y,272,54,0,0,0,0,None,0,6,2006,Family,145000,11.884489021402711,0,1,1,9,0,1,1,1,9,9,1,1,25
887,50,RL,16466,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,MetalSd,None,0.0,3,4,PConc,3,3,0,Unf,0,0,816,816,3,1,872,521,0,1393,0,0,1,1,3,1,3,8,Typ,0,0,Attchd,1955.0,Unf,1,300,3,3,Y,121,0,0,0,265,0,None,0,4,2008,Normal,135500,11.816726919301892,0,1,1,9,0,1,1,1,9,12,1,0,35
888,20,RL,15865,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,8,6,1970,1970,Flat,Wd Sdng,None,0.0,4,4,PConc,3,4,3,ALQ,351,823,1043,2217,5,1,2217,0,0,2217,1,0,2,0,4,1,4,8,Typ,1,3,Attchd,1970.0,Unf,2,621,3,3,Y,81,207,0,0,224,0,None,0,10,2007,Normal,268000,12.498742259492994,0,1,1,9,3,1,1,1,12,16,0,0,48
889,20,RL,12160,Pave,None,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,4,1953,1953,Hip,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,0,BLQ,1024,0,481,1505,5,1,1505,0,0,1505,1,0,1,0,2,1,3,6,Typ,1,3,Attchd,1953.0,RFn,2,505,3,3,Y,0,0,0,162,0,0,None,0,2,2009,Normal,149500,11.915051671812877,0,1,1,9,3,1,1,1,9,9,1,1,24
890,50,RL,8064,Pave,None,Lvl,Corner,NAmes,Artery,1Fam,1.5Fin,5,7,1949,2006,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,1,Unf,0,0,672,672,5,1,672,252,0,924,0,0,1,0,3,1,3,6,Typ,1,1,Detchd,2003.0,Unf,2,576,3,3,Y,0,0,0,0,0,0,MnPrv,2000,7,2007,Normal,122900,11.719126295554126,0,1,1,9,1,1,1,1,9,12,1,1,35
891,60,RL,11184,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,2Story,6,5,1978,1978,Hip,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,0,LwQ,226,500,192,918,4,1,918,765,0,1683,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1978.0,RFn,2,440,3,3,Y,243,0,0,0,0,0,None,0,7,2009,Normal,172500,12.058152515453552,0,1,1,9,3,1,1,1,9,9,1,1,30
892,20,RL,8414,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,6,8,1963,2003,Hip,HdBoard,None,0.0,3,3,CBlock,3,3,0,GLQ,663,0,396,1059,3,1,1068,0,0,1068,0,1,1,0,3,1,3,6,Typ,0,0,Attchd,1963.0,RFn,1,264,3,3,Y,192,0,0,0,0,0,MnPrv,0,2,2006,Normal,154500,11.947949375319936,0,1,1,9,0,1,1,1,9,9,1,1,48
893,20,RL,13284,Pave,None,Lvl,Inside,Sawyer,Pos,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,None,0.0,3,3,PConc,4,3,1,BLQ,1064,0,319,1383,3,1,1383,0,0,1383,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,1954.0,Unf,1,354,3,3,Y,511,116,0,0,0,0,GdPrv,0,6,2008,Normal,165000,12.013700752882718,0,1,1,9,4,1,1,1,12,9,1,1,25
894,90,RL,7018,Pave,None,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,Plywood,None,0.0,3,3,Slab,0,0,0,None,0,0,0,0,3,1,1535,0,0,1535,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,1979.0,Unf,2,400,3,3,Y,0,0,0,0,0,0,None,0,6,2009,Alloca,118858,11.685684782260491,0,1,1,9,0,1,1,0,0,9,1,1,25
895,60,RL,7056,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,5,1963,1963,Hip,HdBoard,BrkFace,415.0,3,3,CBlock,3,3,0,BLQ,400,0,380,780,3,1,983,813,0,1796,1,0,1,1,4,1,3,8,Typ,1,3,Attchd,1963.0,RFn,2,483,3,3,Y,0,50,0,0,0,0,None,0,10,2008,Normal,140000,11.84939770159144,0,1,1,9,3,1,1,1,9,9,1,1,30
896,30,RM,8765,Pave,Grvl,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,6,1936,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,ALQ,285,0,666,951,5,0,951,0,0,951,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1936.0,Unf,1,327,3,3,Y,0,28,0,0,0,0,None,0,4,2006,Abnorml,106500,11.575900264131617,0,1,1,9,0,1,1,1,9,9,1,1,24
897,90,RL,7018,Pave,None,Lvl,Inside,SawyerW,Feedr,Duplex,2Story,5,5,1979,1979,Gable,Plywood,None,0.0,3,3,Slab,0,0,0,None,0,0,0,0,3,1,1120,1120,0,2240,0,0,2,0,6,2,3,12,Typ,0,0,Detchd,1979.0,Unf,2,528,3,3,Y,154,0,0,0,0,0,None,0,6,2009,Alloca,142953,11.870271183889114,0,1,1,9,0,1,1,0,0,9,1,1,25
898,20,RL,12919,Pave,None,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2009,2010,Hip,VinylSd,Stone,760.0,5,3,PConc,5,3,3,GLQ,2188,0,142,2330,5,1,2364,0,0,2364,1,0,2,1,2,1,5,11,Typ,2,4,Attchd,2009.0,Fin,3,820,3,3,Y,0,67,0,0,0,0,None,0,3,2010,Partial,611657,13.323926946863102,1,1,1,9,8,1,1,1,15,15,1,0,45
899,20,RL,6993,Pave,None,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,0,BLQ,465,0,447,912,3,1,1236,0,0,1236,0,0,1,0,3,1,3,6,Typ,1,3,Attchd,1961.0,Unf,1,288,3,3,Y,0,0,0,0,0,0,None,0,6,2006,Normal,135000,11.813030057420567,0,1,1,9,3,1,1,1,9,9,1,1,35
900,20,RL,7340,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,0,ALQ,322,0,536,858,3,1,858,0,0,858,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1979.0,Unf,1,684,3,3,Y,0,0,0,0,0,0,None,0,6,2007,Normal,110000,11.608235644774552,0,1,1,9,0,1,1,1,9,9,1,0,24
901,20,RL,8712,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1957,2000,Hip,MetalSd,None,0.0,3,4,CBlock,3,3,1,BLQ,860,0,132,992,3,1,1306,0,0,1306,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1968.0,Unf,1,756,3,3,Y,0,0,0,0,0,0,None,0,5,2009,Normal,153000,11.938193200374572,0,1,1,9,0,1,1,1,9,12,1,0,35
902,60,RL,7875,Pave,None,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0,0,783,783,5,1,807,702,0,1509,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2003.0,Fin,2,393,3,3,Y,0,75,0,0,0,0,None,0,7,2006,Normal,180000,12.100712129872347,0,1,1,9,4,1,1,1,12,12,1,1,35
903,20,RL,14859,Pave,None,HLS,CulDSac,Gilbert,Norm,1Fam,1Story,7,5,2006,2006,Hip,VinylSd,BrkFace,27.0,4,3,PConc,4,3,0,Unf,0,0,1670,1670,5,1,1670,0,0,1670,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,3,690,3,3,Y,144,60,0,0,0,0,None,0,8,2006,Partial,240000,12.388394202324129,1,1,1,9,4,1,1,1,12,12,1,0,35
904,20,RL,6173,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Gable,HdBoard,BrkFace,75.0,3,3,CBlock,3,3,0,GLQ,599,0,277,876,3,1,902,0,0,902,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1967.0,Unf,1,288,3,3,Y,0,0,0,0,0,0,MnPrv,0,8,2007,Normal,125500,11.740061037553975,0,1,1,9,0,1,1,1,9,9,1,0,30
